"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"704",29,54,0.2622,0.1463,0.0676,0.4891,0.2074,0.1084,0.4307,0.5425,0.1967
"705",29,55,0.2522,0.1408,0.0315,0.3009,0.2418,0.2336,0.3208,0.1877,0.3068
"706",29,56,0.3467,0.1935,0.0251,0.1706,0.1893,0.2646,0.1498,0.0584,0.1047
"707",29,72,0.0523,0.0292,0.0626,0.4788,0.7656,0.1771,0.5097,0.8417,0.7497
"708",31,1,0.9026,0.5038,0.0984,0.3867,0.4008,0.4475,0.3495,0.453,0.2245
"709",31,5,0.7169,0.4001,0.1123,0.4153,0.4453,0.2935,0.2298,0.3577,0.3699
"710",31,6,1.1504,0.6421,0.1155,0.4295,0.2989,0.3558,0.4091,0.4989,0.5073
"711",31,8,1.1627,0.6489,0.211,0.5625,0.347,0.554,0.5378,0.4747,0.4446
"712",31,12,1.1183,0.6241,0.1714,0.4947,0.3318,0.2364,0.4342,0.5214,0.2594
"713",31,13,0.8862,0.4946,0.0519,0.2604,0.2556,0.2195,0.2948,0.1911,0.3059
"714",31,16,0.6842,0.3819,0.0504,0.4033,0.218,0.2236,0.2455,0.2842,0.2088
"715",31,17,1.2919,0.721,0.4124,0.7999,0.4305,0.5986,0.7744,0.8333,0.6543
"716",31,18,0.2066,0.1153,0.0177,0.2068,0.2708,0.1662,0.169,0.1614,0.1511
"717",31,19,0.1862,0.1039,0.009,0.1763,0.3101,0.0411,0.1574,0.1385,0.269
"718",31,20,0.2675,0.1493,0.0128,0.2809,0.3698,0.1184,0.1763,0.1214,0.2513
"719",31,21,0.2113,0.1179,0.054,0.2522,0.4198,0.4102,0.3403,0.4054,0.1144
"720",31,22,0.8729,0.4872,0.1399,0.4385,0.3791,0.1943,0.3412,0.3954,0.2649
"721",31,23,0.2467,0.1377,0.0188,0.2075,0.2422,0.1644,0.1549,0.2242,0.2039
"722",31,24,1.3387,0.7472,0.1217,0.4664,0.3237,0.461,0.2936,0.384,0.3742
"723",31,26,0.3445,0.1923,0.0171,0.4151,0.1836,0.1221,0.3741,0.4597,0.195
"724",31,27,0.5036,0.281,0.0553,0.0927,0.126,0.1602,0.2529,0.0333,0.2862
"725",31,28,0.7919,0.442,0.1523,0.4665,0.3053,0.2563,0.2646,0.3474,0.2405
"726",31,29,0.5125,0.286,0.1221,0.522,0.3922,0.3174,0.3852,0.3662,0.35
"727",31,30,0.3391,0.1893,0.0337,0.2748,0.2966,0.1795,0.2655,0.1913,0.2964
"728",31,31,0.4423,0.2469,0.0361,0.2669,0.2669,0.1015,0.3684,0,0.3684
"729",31,32,1.0065,0.5618,0.1056,0.3358,0.2549,0.3971,0.2272,0.2524,0.3294
"730",31,34,1.1913,0.6649,0.3094,0.7757,0.3768,0.6804,0.4151,0.7033,0.5666
"731",31,35,0.8672,0.484,0.2236,0.2337,0.2889,0.3021,0.2265,0.3067,0.4579
"732",31,36,0.3522,0.1966,0.1314,0.6658,0.2886,0.4898,0.1936,0.6231,0.4679
"733",31,37,0.5419,0.3024,0.0873,0.4491,0.2539,0.3033,0.359,0.4061,0.2565
"734",31,38,0.131,0.0731,0,0,0,0,0,0,0
"735",31,39,0.1992,0.1112,0.0321,0.3657,0.2872,0.1889,0.2778,0.3138,0.2199
"736",31,40,1.2613,0.704,0.0477,0.2824,0.244,0.1779,0.1662,0.1889,0.1672
"737",31,41,1.0462,0.5839,0.3012,0.2827,0.2454,0.3499,0.405,0.3165,0.2053
"738",31,42,0.1858,0.1037,0.072,0.5477,0.3874,0.207,0.3925,0.1983,0.3408
"739",31,45,0.8404,0.469,0.115,0.3159,0.2988,0.1839,0.2994,0.5143,0.3159
"740",31,46,0.8441,0.4711,0.0694,0.6889,0.5222,0.4341,0.2547,0.1667,0.0881
"741",31,47,0.4574,0.2553,0.0485,0.38,0.2688,0.1953,0.4035,0.3684,0.3298
"742",31,48,0.6151,0.3433,0.0054,0.008,0.1334,0.1026,0.0947,0.1254,0.0307
"743",31,49,0.3644,0.2034,0,0,0,0,0,0,0
"744",31,51,0.642,0.3583,0.0357,0.1963,0.4229,0.1891,0.349,0.5979,0.2489
"745",31,53,0.5025,0.2804,0.0326,0.2836,0.1048,0.0898,0.3002,0.3317,0.0671
"746",31,54,0.3749,0.2093,0.0537,0.2589,0.4483,0.3478,0.0889,0.1893,0.1327
"747",31,55,0.3801,0.2122,0.0334,0.3473,0.3273,0.2118,0.2353,0.3161,0.1937
"748",31,56,0.3703,0.2067,0.0019,0.1179,0.0156,0.0587,0.1766,0.1022,0.0743
"749",31,72,0.0902,0.0503,0.0745,0.3121,0.3702,0.332,0.2109,0.476,0.4795
"750",33,1,0.6645,0.3709,0.0749,0.2969,0.2841,0.1881,0.2461,0.3934,0.2522
"751",33,5,0.577,0.322,0.0679,0.2898,0.462,0.351,0.1945,0.3532,0.1835
"752",33,6,0.8526,0.4758,0.0289,0.2871,0.1386,0.1872,0.2742,0.2926,0.2095
"753",33,8,0.4134,0.2307,0,0,0,0,0,0,0
"754",33,12,0.9942,0.5549,0.1134,0.426,0.2711,0.2153,0.3715,0.3981,0.2109
"755",33,13,0.8835,0.4931,0.056,0.242,0.2492,0.1594,0.2234,0.3872,0.2
"756",33,16,0.8151,0.4549,0,0,0,0,0,0,0
"757",33,17,0.3749,0.2092,0.1674,0.7141,0.1839,0.3624,0.416,0.77,0.4217
"758",33,18,0.2303,0.1285,0.0143,0.1378,0.2363,0.1874,0.1427,0.235,0.3228
"759",33,19,0.3591,0.2004,0.0273,0.2589,0.1771,0.236,0.0915,0.2686,0.2818
"760",33,20,0.2748,0.1534,0,0,0,0,0,0,0
"761",33,21,0.3594,0.2006,0.0409,0.3322,0.1708,0.1165,0.2425,0.2327,0.0543
"762",33,22,1.0029,0.5597,0.2743,0.6054,0.3628,0.3861,0.508,0.6151,0.3421
"763",33,24,1.0882,0.6073,0.2102,0.5328,0.3265,0.5426,0.5391,0.4953,0.4932
"764",33,26,0.9344,0.5215,0.1546,0.8269,0.2514,0.2287,0.6886,0.8123,0.2676
"765",33,27,0.4627,0.2582,0.0475,0.217,0.4804,0.2319,0.2352,0.53,0.3807
"766",33,28,0.854,0.4767,0.0562,0.2551,0.2505,0.298,0.2554,0.2982,0.4119
"767",33,29,0.2371,0.1323,0.0235,0.3365,0.2768,0.1749,0.1616,0.3102,0.2072
"768",33,30,0.104,0.058,0,0,0,0,0,0,0
"769",33,31,0.4013,0.2239,0.0339,0.172,0.4868,0.1477,0.1223,0.5379,0.4157
"770",33,32,0.843,0.4705,0.0223,0.3966,0.1642,0.073,0.3318,0.2324,0.0994
"771",33,34,0.7843,0.4377,0.2038,0.5782,0.2021,0.4512,0.3136,0.5768,0.4475
"772",33,35,0.5445,0.3039,0,0,0,0,0,0,0
"773",33,36,0.6889,0.3845,0.4404,0.7729,0.2444,0.554,0.2427,0.7528,0.5343
"774",33,37,0.8693,0.4852,0.0429,0.2515,0.3164,0.0973,0.2436,0.2681,0.297
"775",33,38,0.2192,0.1223,0,0,0,0,0,0,0
"776",33,39,0.2037,0.1137,0.0345,0.3892,0.3031,0.1781,0.399,0.4844,0.3054
"777",33,40,0.7931,0.4426,0.0149,0.3784,0.0871,0.0911,0.2873,0.4655,0.1782
"778",33,41,0.4926,0.2749,0.0085,0.1368,0.1058,0.1372,0.1549,0.1021,0.1112
"779",33,42,0.2878,0.1606,0.1984,0.6979,0.4417,0.6062,0.6105,0.7258,0.5121
"780",33,45,0.976,0.5447,0.0425,0.2094,0.3616,0.3453,0.3115,0.3106,0.4926
"781",33,46,0.3533,0.1972,0.0056,0.3432,0.1593,0.0158,0.359,0.1839,0.1751
"782",33,47,0.7467,0.4167,0.0273,0.1039,0.3251,0.2334,0.1935,0.2446,0.2146
"783",33,48,0.4884,0.2726,0,NA,0,0,NA,NA,0
"784",33,49,0.2732,0.1525,0,NA,0,0,NA,NA,0
"785",33,51,0.9246,0.5161,0.0145,0.1068,0.1646,0.1459,0.1931,0.2101,0.0743
"786",33,53,1.1228,0.6266,0.1009,0.513,0.3503,0.3577,0.3388,0.367,0.3276
"787",33,54,0.2704,0.1509,0.0513,0.4236,0.4141,0.1367,0.346,0.5294,0.3748
"788",33,55,0.31,0.173,0.0323,0.2962,0.3075,0.0861,0.2479,0.11,0.2551
"789",33,56,0.3409,0.1903,0.0165,0.2703,0.1832,0.134,0.2559,0.2763,0.0863
"790",33,72,0.0651,0.0363,0.0401,0.3061,0.5,0.1564,0.2169,0.6803,0.6082
"791",35,1,0.8234,0.4595,0.0275,0.14,0.2724,0.2516,0.1918,0.2765,0.2156
"792",35,5,0.8694,0.4852,0.2195,0.5338,0.3412,0.2476,0.3895,0.6868,0.5405
"793",35,6,1.0572,0.59,0.1106,0.6654,0.244,0.3589,0.3212,0.6399,0.4202
"794",35,8,0.6023,0.3361,0.0221,0.1741,0.2805,0.1183,0.1851,0.2216,0.2926
"795",35,12,0.8335,0.4652,0.0385,0.2498,0.2095,0.2113,0.1038,0.1501,0.0914
"796",35,13,0.7947,0.4435,0.0367,0.2417,0.2386,0.1453,0.0963,0.0184,0.0932
"797",35,16,0.3874,0.2162,0.0141,0.2978,0.1889,0.114,0.1838,0.1089,0.0748
"798",35,17,0.1328,0.0741,0.0096,0.1607,0.1935,0.1269,0.1695,0.1029,0.1333
"799",35,18,0.5045,0.2816,0.1513,0.4729,0.4131,0.1998,0.3624,0.5871,0.3829
"800",35,19,0.2339,0.1305,0.0235,0.4148,0.2541,0.1675,0.2473,0.1917,0.1046
"801",35,20,0.7121,0.3974,0.0624,0.3581,0.4276,0.3592,0.251,0.3611,0.5736
"802",35,21,0.4445,0.2481,0.0687,0.4234,0.4366,0.1426,0.2808,0.2261,0.392
"803",35,22,0.7576,0.4228,0.1574,0.4205,0.5192,0.1491,0.2714,0.6091,0.5696
"804",35,24,0.5346,0.2984,0.0369,0.2561,0.1334,0.2129,0.2094,0.2896,0.2694
"805",35,26,0.2373,0.1324,0.015,0.2098,0.338,0.0759,0.1866,0.3866,0.3083
"806",35,27,0.2299,0.1283,0.0307,0.3373,0.2784,0.1885,0.2118,0.2801,0.2854
"807",35,28,0.9,0.5023,0.2311,0.5365,0.3657,0.4339,0.2648,0.428,0.354
"808",35,29,0.2344,0.1308,0.0134,0.398,0.202,0.1693,0.5673,0.6,0.0327
"809",35,30,0.8344,0.4657,0.3192,0.2513,0.0552,0.4232,0.28,0.1961,0.3824
"810",35,31,0.3668,0.2047,0.0398,0.0576,0.3663,0.2949,0.3525,0.4238,0.0713
"811",35,34,1.1271,0.629,0.167,0.6011,0.3252,0.4908,0.4238,0.4949,0.5671
"812",35,35,1.123,0.6268,0.21,0.2835,0.2254,0.3302,0.4357,0.1719,0.4125
"813",35,36,0.317,0.1769,0.0346,0.37,0.2347,0.1797,0.2506,0.4476,0.2501
"814",35,37,0.8042,0.4488,0.0798,0.346,0.2542,0.3391,0.2314,0.3377,0.3072
"815",35,38,0.5352,0.2987,0.0493,0.3586,0.41,0.17,0.2846,0.3441,0.4271
"816",35,39,0.9811,0.5476,0.3751,0.7206,0.3585,0.5085,0.7193,0.745,0.5815
"817",35,40,1.0377,0.5792,0.0153,0.4393,0.2463,0.1596,0.2827,0.4806,0.2558
"818",35,41,0.7149,0.399,0.0546,0.2446,0.2283,0.2833,0.2459,0.237,0.3567
"819",35,42,0.2292,0.1279,0.0579,0.5174,0.2637,0.2625,0.2671,0.2616,0.2172
"820",35,45,0.949,0.5297,0.0592,0.277,0.3398,0.2131,0.2204,0.3372,0.2212
"821",35,46,0.3202,0.1787,0.0141,0.1581,0.0665,0.1983,0.132,0.154,0.1969
"822",35,47,0.2253,0.1258,0.0408,0.2445,0.2799,0.3169,0.3228,0.4431,0.3077
"823",35,48,0.6145,0.343,0.0673,0.523,0.3491,0.2798,0.3154,0.3268,0.3352
"824",35,49,0.8434,0.4707,0.1048,0.3872,0.2935,0.4324,0.273,0.2572,0.2531
"825",35,51,0.2152,0.1201,0.0279,0.2254,0.2752,0.2239,0.211,0.4205,0.3354
"826",35,53,0.8239,0.4598,0.0449,0.4046,0.2844,0.1935,0.2416,0.2856,0.2317
"827",35,54,0.138,0.077,0.012,0.1155,0.252,0.184,0.2823,0.3115,0.1354
"828",35,55,0.3886,0.2169,0.0292,0.2422,0.2584,0.197,0.1475,0.1683,0.2236
"829",35,56,0.4083,0.2279,0.0048,0.0821,0.1847,0.0888,0.1709,0.1026,0.2734
"830",35,72,0.0441,0.0246,0.0265,0.3714,0.4531,0.1358,0.4776,0.6286,0.3863
"831",36,51,1.0729,0.5988,0.0454,0.1451,0.0842,0.3452,0.2116,0.2293,0.3844
"832",37,1,0.7829,0.437,0.162,0.4343,0.3213,0.372,0.2233,0.4935,0.2702
"833",37,5,0.6987,0.39,0.1783,0.5547,0.4184,0.2002,0.3679,0.5375,0.3456
"834",37,6,1.2853,0.7173,0.2832,0.6717,0.5032,0.6335,0.5204,0.6626,0.5572
"835",37,8,0.7593,0.4237,0.0671,0.3648,0.1481,0.2773,0.3783,0.3237,0.2591
"836",37,12,0.698,0.3896,0.0643,0.3144,0.2905,0.2338,0.0994,0.1498,0.1016
"837",37,13,0.8645,0.4825,0.0011,0.0288,0.088,0.0616,0.0904,0.0592,0.1496
"838",37,16,0.2859,0.1596,0,0,0,0,0,0,0
"839",37,17,0.7435,0.4149,0.0955,0.5108,0.4298,0.2198,0.4576,0.2095,0.3932
"840",37,18,0.3167,0.1768,0.1066,0.2792,0.3513,0.4634,0.2288,0.259,0.3535
"841",37,19,0.171,0.0954,0.0394,0.248,0.2432,0.346,0.594,0.3362,0.2949
"842",37,20,0.5057,0.2822,0.045,0.2974,0.4491,0.2965,0.2321,0.2815,0.4421
"843",37,21,0.3327,0.1857,0.0807,0.4898,0.2383,0.3133,0.3301,0.4022,0.3653
"844",37,22,0.828,0.4621,0.0193,0.1156,0.21,0.0855,0.1223,0.2427,0.2356
"845",37,24,0.8169,0.4559,0.0731,0.3742,0.3199,0.3281,0.1335,0.2119,0.1308
"846",37,26,0.4483,0.2502,0.0652,0.4285,0.4578,0.1525,0.4021,0.1743,0.4126
"847",37,27,0.7163,0.3998,0.0631,0.3552,0.2555,0.3379,0.3133,0.3125,0.391
"848",37,28,0.7249,0.4046,0.0526,0.2762,0.1585,0.05,0.3262,0.1177,0.2085
"849",37,29,0.4773,0.2664,0.0585,0.4201,0.2171,0.2904,0.3081,0.3015,0.2095
"850",37,30,0.3383,0.1888,0,NA,0,0,NA,NA,0
"851",37,31,0.7723,0.431,0.2584,0.4983,0.1444,0.5703,0.0833,0.3776,0.4495
"852",37,34,0.4843,0.2703,0.0277,0.2666,0.2515,0.1788,0.1759,0.2707,0.2232
"853",37,35,0.8804,0.4914,0.098,0.423,0.466,0.3566,0.0664,0.4146,0.3917
"854",37,36,0.4164,0.2324,0.1283,0.4175,0.3131,0.2342,0.3299,0.2301,0.2888
"855",37,37,0.9007,0.5027,0.1302,0.2704,0.259,0.5676,0.4121,0.4204,0.555
"856",37,38,0.164,0.0915,0,0,0,0,0,0,0
"857",37,39,0.1766,0.0986,0.0416,0.3593,0.3944,0.2837,0.3755,0.4229,0.4639
"858",37,40,0.8035,0.4485,0.0187,0.3595,0.2521,0.1526,0.3318,0.4557,0.2578
"859",37,41,0.5428,0.3029,0.0094,0.1422,0.2155,0.1492,0.007,0.0734,0.0663
"860",37,42,0.2946,0.1644,0.0736,0.5366,0.3073,0.3044,0.3801,0.3532,0.2346
"861",37,45,0.9256,0.5166,0.0789,0.32,0.1734,0.3894,0.1175,0.2936,0.322
"862",37,46,0.4736,0.2643,0.174,0.0479,0.2284,0.1432,0.1169,0.25,0.2849
"863",37,47,1.1015,0.6147,0.1982,0.5014,0.3265,0.4939,0.4579,0.5397,0.4549
"864",37,48,0.9347,0.5217,0.1159,0.4092,0.3101,0.297,0.262,0.4318,0.3523
"865",37,49,0.9421,0.5258,0.4264,0.1209,0.1289,0.2017,0.2833,0.0536,0.3091
"866",37,51,0.7917,0.4418,0.0035,0.0365,0.2926,0.1066,0.077,0.2857,0.3106
"867",37,53,0.5799,0.3236,0.0282,0.3836,0.3318,0.2156,0.2317,0.1245,0.2147
"868",37,54,0.6096,0.3402,0.0413,0.2688,0.2303,0.2722,0.2048,0.2485,0.2253
"869",37,55,0.1828,0.102,0.015,0.4136,0.3721,0.0622,0.3514,0.7857,0.4344
"870",37,56,0.6361,0.355,0.0206,0.2167,0.2314,0.1729,0.1857,0.2183,0.298
"871",37,72,0.0773,0.0432,0.0158,0.0284,0.4488,0.1647,0.1507,0.4348,0.3307
"872",39,1,0.567,0.3164,0.1071,0.4131,0.4035,0.2171,0.2466,0.366,0.3305
"873",39,5,0.8673,0.484,0.038,0.2482,0.5359,0.1529,0.0953,0.2877,0.383
"874",39,6,1.017,0.5676,0.2087,0.5818,0.3714,0.4835,0.3948,0.5025,0.4114
"875",39,8,0.4112,0.2295,0.0091,0.3172,0.1155,0.0745,0.296,0.2017,0.1052
"876",39,12,0.9977,0.5568,0.1049,0.3724,0.3105,0.4288,0.2768,0.3974,0.4457
"877",39,13,0.8937,0.4988,0.0231,0.1439,0.2342,0.1883,0.2196,0.3243,0.1759
"878",39,16,0.8527,0.4759,0.024,0.1672,0.2741,0.1652,0.2272,0.1147,0.2767
"879",39,17,0.2305,0.1286,0.0181,0.3044,0.15,0.2062,0.2274,0.1987,0.1453
"880",39,18,0.7709,0.4302,0.1365,0.5123,0.2519,0.4283,0.3651,0.5028,0.3853
"881",39,19,0.427,0.2383,0.1037,0.2488,0.2619,0.4461,0.1974,0.0205,0.1842
"882",39,20,0.1852,0.1033,0.0077,0.1391,0.0886,0.0257,0.1647,0.0504,0.1143
"883",39,21,0.2199,0.1228,0.0213,0.2863,0.2565,0.0499,0.2365,0.5429,0.3064
"884",39,22,0.7902,0.441,0.1479,0.4064,0.3243,0.3753,0.5143,0.3231,0.4395
"885",39,24,0.9391,0.5241,0.1669,0.5207,0.2529,0.3266,0.3012,0.3174,0.1872
"886",39,26,0.2012,0.1123,0.0077,0.2229,0.2206,0.0476,0.1832,0.19,0.178
"887",39,27,0.3038,0.1695,0.0209,0.187,0.1089,0.2121,0.196,0.1922,0.1328
"888",39,28,0.4573,0.2552,0.1023,0.4417,0.1952,0.147,0.4364,0.4921,0.2205
"889",39,29,0.2172,0.1212,0.0027,0.0948,0.1286,0.0745,0.1457,0.2234,0.1205
"890",39,30,0.1976,0.1103,0,0,0,0,0,0,0
"891",39,31,0.3646,0.2035,0.0716,0.4405,0.1953,0.3811,0.1088,0.2778,0.2045
"892",39,34,1.2604,0.7034,0.249,0.6556,0.2518,0.5885,0.4182,0.6009,0.5792
"893",39,35,0.8695,0.4853,0.2307,0.2793,0.339,0.2529,0.2571,0.2019,0.2919
"894",39,36,0.5462,0.3048,0.1893,0.6948,0.2091,0.2767,0.4181,0.5589,0.2002
"895",39,37,0.3844,0.2145,0.0246,0.3497,0.2366,0.1663,0.3114,0.3379,0.228
"896",39,38,0.0935,0.0522,0,0,0,0,0,0,0
"897",39,39,0.4736,0.2643,0.054,0.3962,0.1962,0.2993,0.1888,0.2892,0.2704
"898",39,40,0.9179,0.5123,0.0717,0.4496,0.2055,0.3726,0.2093,0.3444,0.4483
"899",39,41,0.6314,0.3524,0.0352,0.2571,0.3309,0.2343,0.2336,0.2582,0.4021
"900",39,42,0.2389,0.1333,0.0744,0.5142,0.3563,0.2516,0.2843,0.435,0.2941
"901",39,45,0.821,0.4582,0.0298,0.1724,0.4155,0.3074,0.2712,0.3792,0.108
"902",39,46,0.1829,0.1021,0.0226,0.0011,0.4178,0.1811,0.1822,0.4167,0.5988
"903",39,47,0.3356,0.1873,0.0307,0.2748,0.2584,0.2212,0.303,0.3165,0.1116
"904",39,48,1.1851,0.6614,0.0951,0.373,0.5682,0.2432,0.3737,0.3621,0.6051
"905",39,49,0.5274,0.2944,0.0412,0.3591,0.4799,0.2442,0.2601,0.4671,0.4627
"906",39,53,0.6088,0.3398,0.028,0.1023,0.1337,0.2578,0.3301,0.236,0.1977
"907",39,54,0.4807,0.2683,0.1487,0.5203,0.4635,0.268,0.393,0.5223,0.331
"908",39,55,0.3876,0.2163,0.0516,0.4142,0.2724,0.2714,0.2914,0.3008,0.2458
"909",39,56,0.5781,0.3227,0.0241,0.0676,0.0999,0.1895,0.2349,0.1207,0.1142
"910",39,72,0.0233,0.013,0.0279,0.3421,NA,0.1328,0.4454,NA,NA
"911",41,1,0.7782,0.4343,0.0288,0.1307,0.4383,0.2103,0.2139,0.45,0.3633
"912",41,5,0.9176,0.5121,0.0906,0.2762,0.1996,0.3097,0.3159,0.2369,0.2314
"913",41,6,0.9014,0.5031,0.1455,0.5217,0.2221,0.4473,0.4497,0.4391,0.3404
"914",41,8,0.9415,0.5254,0.0627,0.3788,0.2277,0.2962,0.1639,0.3028,0.2878
"915",41,12,0.5116,0.2855,0.0767,0.5753,0.1165,0.0992,0.5057,0.464,0.1015
"916",41,16,0.3409,0.1903,0.0086,0.0529,0.2444,0.1416,0.1944,0.1916,0.386
"917",41,17,0.3346,0.1868,0.1753,0.1219,0.3387,0.6293,0.5955,0.231,0.3994
"918",41,18,0.2075,0.1158,0.0324,0.3362,0.1157,0.1732,0.3687,0.3523,0.2613
"919",41,19,0.2571,0.1435,0.0148,0.2296,0.1545,0.1585,0.0786,0.1122,0.0392
"920",41,20,0.3506,0.1957,0.0105,0.1497,0.207,0.1429,0.2262,0.2332,0.2514
"921",41,21,0.4781,0.2669,0.0317,0.2244,0.0747,0.2808,0.0909,0.2083,0.2251
"922",41,22,0.7352,0.4103,0.1469,0.4134,0.3206,0.2503,0.2531,0.1564,0.253
"923",41,24,0.7349,0.4102,0.0715,0.2727,0.3485,0.4109,0.2435,0.2911,0.3304
"924",41,26,0.2977,0.1661,0.0132,0.2873,0.2136,0.1969,0.3041,0.3002,0.1921
"925",41,27,0.1737,0.097,0.0237,0.353,0.2343,0.2318,0.2169,0.2026,0.2473
"926",41,28,0.6925,0.3865,0.0458,0.2776,0.0892,0.1273,0.1503,0.3668,0.2165
"927",41,29,0.2015,0.1125,0.0361,0.2957,0.1661,0.116,0.4056,0.1843,0.2821
"928",41,30,0.79,0.4409,0.2975,0.2507,0.1256,0.211,0.242,0.3177,0.2538
"929",41,31,0.1955,0.1091,0.0259,0.2866,0.087,0.176,0.2077,0.3595,0.2611
"930",41,34,0.5887,0.3286,0.0485,0.3517,0.2925,0.28,0.2188,0.2539,0.2088
"931",41,35,0.8969,0.5006,0.0488,0.3026,0.3072,0.2117,0.3253,0.1821,0.3902
"932",41,36,0.2072,0.1156,0.0153,0.1612,0.2207,0.098,0.1087,0.3431,0.2878
"933",41,37,0.8568,0.4782,0.0439,0.2781,0.3374,0.1019,0.183,0.0719,0.2355
"934",41,38,0.2284,0.1275,0.0612,0.4709,0.4709,0.4709,0,0,0
"935",41,39,0.5189,0.2896,0.0475,0.2513,0.3357,0.1815,0.1709,0.3377,0.3068
"936",41,40,0.9783,0.546,0.0535,0.1268,0.3816,0.181,0.1833,0.3512,0.236
"937",41,41,0.6291,0.3511,0.0583,0.2835,0.2267,0.3346,0.3477,0.2808,0.2232
"938",41,42,0.4863,0.2714,0.0868,0.4412,0.3744,0.2594,0.2689,0.5303,0.4324
"939",41,45,0.9019,0.5034,0.1492,0.3862,0.4035,0.2159,0.3245,0.6154,0.4999
"940",41,46,0.7501,0.4186,0.0782,0.8439,0.2724,0.3949,0.449,0.5714,0.1224
"941",41,47,0.3963,0.2212,0.0275,0.1888,0.2162,0.2316,0.2257,0.088,0.3119
"942",41,48,1.1183,0.6241,0.1413,0.4465,0.3756,0.395,0.2163,0.6052,0.5863
"943",41,49,0.3347,0.1868,0.011,0.2278,0.0598,0.0979,0.3216,0.276,0.1251
"944",41,51,1.0123,0.565,0.1199,0.3982,0.2536,0.4405,0.2542,0.4101,0.4383
"945",41,53,0.5639,0.3147,0.0346,0.3062,0.2205,0.2628,0.3171,0.2499,0.2218
"946",41,54,0.1533,0.0855,0.0263,0.4007,0.2238,0.2238,0.2019,0.2692,0.1442
"947",41,55,0.6279,0.3504,0.0426,0.5223,0.1681,0.2376,0.5339,0.4397,0.1522
"948",41,56,0.4501,0.2512,0.0291,0.0857,0.1572,0.2302,0.1909,0.2036,0.2437
"949",41,72,0.0386,0.0216,0.0235,0.3794,0.4753,0.1287,0.365,0.6565,0.5075
"950",43,1,0.3485,0.1945,0.0584,0.5538,0.292,0.2772,0.6162,0.5897,0.2182
"951",43,5,0.7972,0.4449,0.045,0.2229,0.2942,0.0635,0.2711,0.3894,0.3412
"952",43,6,0.6622,0.3696,0.0082,0.2039,0.1397,0.0861,0.1654,0.0896,0.175
"953",43,8,0.7099,0.3962,0.1552,0.8274,0.2565,0.3528,0.4858,0.6421,0.2349
"954",43,12,1.0717,0.5981,0.1457,0.4849,0.2311,0.3176,0.5496,0.3246,0.2468
"955",43,13,0.9496,0.53,0.026,0.1183,0.1879,0.2546,0.2692,0.2437,0.4425
"956",43,16,0.5056,0.2822,0.0125,0.0166,0.2073,0.0838,0.0837,0.1908,0.1723
"957",43,17,0.9598,0.5357,0.1142,0.3885,0.337,0.4387,0.4049,0.323,0.4111
"958",43,18,0.4825,0.2693,0.0845,0.4529,0.2838,0.2665,0.2566,0.5175,0.3657
"959",43,19,0.1773,0.099,0.0392,0.4451,0.2093,0.2758,0.1693,0.4446,0.3009
"960",43,20,0.4039,0.2254,0.0236,0.2327,0.0365,0.0507,0.2372,0.1963,0.0822
"961",43,21,0.1695,0.0946,0.043,0.5794,0.2964,0.2408,0.4784,0.4665,0.2083
"962",43,22,0.7347,0.41,0.1861,0.5159,0.3017,0.5072,0.4914,0.4457,0.2288
"963",43,24,0.6491,0.3623,0.1401,0.4596,0.3135,0.253,0.3408,0.5071,0.281
"964",43,26,0.2015,0.1125,0.0169,0.2535,0.2174,0.2408,0.2929,0.1367,0.3295
"965",43,27,0.3126,0.1744,0.0184,0.3666,0.3293,0.1309,0.4272,0.4419,0.3195
"966",43,28,0.7922,0.4422,0.1306,0.3959,0.2096,0.1708,0.2251,0.4724,0.2881
"967",43,29,0.3001,0.1675,0.0129,0.2633,0.2556,0.1218,0.166,0.2126,0.2069
"968",43,30,0.3059,0.1707,0.0058,0.0915,0.1174,0.1123,0.1786,0.0686,0.2115
"969",43,31,1.0435,0.5824,0.0921,0.5135,0.2209,0.3126,0.2498,0.407,0.2136
"970",43,35,1.1911,0.6647,0.1957,0.2111,0.2026,0.1878,0.2313,0.1798,0.2508
"971",43,36,0.2433,0.1358,0.0336,0.4068,0.1921,0.1941,0.2451,0.2615,0.1153
"972",43,37,0.2535,0.1415,0.006,0.2469,0.1726,0.0704,0.1765,0.4195,0.243
"973",43,38,0.2218,0.1238,0,0,0,0,0,0,0
"974",43,39,0.5965,0.3329,0.1475,0.6237,0.3099,0.2429,0.4095,0.5199,0.3659
"975",43,40,0.5861,0.3271,0.0324,0.3441,0.4003,0.0928,0.4085,0.6004,0.4286
"976",43,41,0.5331,0.2976,0.0281,0.195,0.1745,0.2458,0.0917,0.2476,0.2182
"977",43,42,0.9511,0.5308,0.2153,0.6013,0.3831,0.4951,0.2365,0.4499,0.4185
"978",43,45,0.8446,0.4714,0.1703,0.451,0.2548,0.3655,0.3947,0.4931,0.3334
"979",43,46,0.2067,0.1154,0,0,0,0,0,0,0
"980",43,47,0.4406,0.2459,0.0467,0.2972,0.3047,0.3017,0.1363,0.2657,0.1423
"981",43,48,0.8503,0.4746,0.0717,0.3163,0.1604,0.2687,0.3909,0.226,0.1986
"982",43,49,0.5273,0.2943,0.0853,0.1552,0.2666,0.3065,0.3481,0.2136,0.3239
